CHR Start Stop Strand
7 131185295 131185601 +1
7 140461360 140461653 +1
7 149174542 149174847 +1
7 152329863 152330149 +1
7 33008744 33009037 -1
7 39996718 39996991 +1
7 40048917 40049206 +1
7 43981056 43981362 +1
7 4732356 4732586 -1
7 64814484 64814774 +1
7 66164538 66164838 +1
7 67015680 67015975 +1
7 73525148 73525450 +1
7 74187147 74187436 +1
7 77212339 77212653 +1
7 77718303 77718589 -1
7 80885334 80885634 +1
7 87186258 87186548 -1
7 99482568 99482869 +1
7 99639783 99640075 +1
8 130078305 130078583 -1
8 130092343 130092612 +1
8 140809522 140809811 +1
8 144194635 144194923 +1
8 28801205 28801519 +1
8 28897394 28897694 +1
8 37893501 37893804 +1
8 38140384 38140667 +1
8 419077 419384 +1
8 47266119 47266435 -1
8 47725386 47725689 -1
8 66581397 66581696 +1
8 67171549 67171847 -1
8 96310770 96311065 -1
8 97693702 97694011 -1
9 125677413 125677715 +1
9 36243050 36243343 -1
9 36295781 36296075 +1
9 36369241 36369516 -1
9 37133888 37134022 -1
9 92396893 92397202 +1
 "X" 107667994 107668288 +1
 "X" 111710023 111710325 -1
 "X" 123708746 123709046 -1
 "X" 13997612 13997920 +1
 "X" 47166124 47166416 +1
 "X" 54562072 54562345 -1
 "X" 65507925 65508234 +1
 "X" 77869038 77869313 -1
"Y" 12826301 12826615 +1
"Y" 13247407 13247723 +1
1 10167589 10167887 -1
1 10372526 10372663 +1
1 109063452 109063741 -1
1 1098619 1098911 -1
1 113032966 113033270 +1
1 114450329 114450692 -1
1 114502513 114502805 -1
1 1266539 1266839 +1
1 150097439 150097742 +1
1 150347448 150347740 +1
1 155363284 155363542 -1
1 155476104 155476413 +1
1 155665630 155665804 +1
1 156229561 156229870 -1
1 15647683 15647972 +1
1 156612012 156612320 -1
1 15705170 15705481 -1
1 15896767 15896980 +1
1 161331962 161332273 -1
1 161338844 161339147 -1
1 161866740 161866985 -1
1 173945125 173945425 -1
1 174788727 174789013 -1
1 180478845 180479147 +1
1 1811412 1811712 +1
1 1824578 1824874 -1
1 183486416 183486708 -1
1 185136127 185136433 +1
1 203652138 203652445 -1
1 205206580 205206867 -1
1 21105780 21106066 +1
1 224236629 224236919 +1
1 226056686 226056982 +1
1 231414733 231415021 -1
1 233292194 233292508 -1
1 235232825 235233136 -1
1 24789235 24789541 +1
1 25453004 25453304 -1
1 26711114 26711421 -1
1 28151877 28152196 -1
1 29051614 29051912 +1
1 29061261 29061568 -1
1 32022608 32022902 +1
1 32048225 32048487 +1
1 32639015 32639321 +1
1 35275233 35275526 -1
1 35900983 35901270 -1
1 35947913 35948093 +1
1 36026117 36026407 -1
1 38996516 38996827 -1
1 39040544 39040839 +1
1 43661892 43662199 -1
1 45671536 45671824 +1
1 46365333 46365641 -1
1 51245459 51245743 -1
1 51682871 51683172 -1
1 51865289 51865602 -1
1 61777874 61778176 -1
1 63477436 63477733 +1
1 6550681 6550982 -1
1 75750751 75751030 -1
1 78024610 78024896 +1
1 93106520 93106820 -1
10 100232862 100233180 +1
10 101633828 101634142 +1
10 103118351 103118655 -1
10 11854306 11854610 -1
10 119757067 119757367 -1
10 12070493 12070788 -1
10 12102940 12103222 +1
10 12147402 12147700 +1
10 12187042 12187332 -1
10 12365780 12366062 +1
10 12395952 12396173 -1
10 12423231 12423533 +1
10 124950704 124950976 +1
10 13113027 13113325 -1
10 24664274 24664564 +1
10 24711921 24712215 -1
10 29419289 29419452 -1
10 29454169 29454462 -1
10 32016516 32016835 -1
10 63345204 63345514 +1
10 68367775 68367899 -1
10 72527829 72528125 -1
10 72765852 72766166 -1
10 74707042 74707334 -1
10 89724244 89724547 +1
10 91999398 91999691 -1
10 92345228 92345496 +1
10 96845924 96846221 +1
11 10186255 10186557 +1
11 10279648 10279948 -1
11 111657387 111657688 -1
11 117050009 117050287 +1
11 117074640 117074943 +1
11 117146986 117147280 +1
11 117253016 117253293 -1
11 118577874 118578164 +1
11 119238547 119238832 +1
11 124797202 124797530 +1
11 130311208 130311508 -1
11 18343835 18344124 -1
11 43320462 43320760 +1
11 43711474 43711774 -1
11 46482729 46483032 +1
11 59589315 59589630 +1
11 62793431 62793698 +1
11 66149090 66149391 -1
11 66520737 66521017 -1
11 66662395 66662699 -1
11 67228410 67228714 +1
11 73587756 73588049 -1
11 77803157 77803446 -1
11 9292542 9292678 +1
12 104338722 104339015 -1
12 109966291 109966538 +1
12 110021414 110021724 -1
12 111543431 111543605 -1
12 112036566 112036856 +1
12 112128754 112129050 +1
12 112150957 112151247 +1
12 113324402 113324706 -1
12 116059068 116059359 -1
12 116074112 116074411 +1
12 116844218 116844534 -1
12 118356630 118356929 +1
12 118388866 118389155 +1
12 121493847 121494156 -1
12 122337165 122337470 +1
12 122582134 122582420 +1
12 123209409 123209711 -1
12 123300679 123300989 +1
12 124981463 124981730 -1
12 132737745 132738053 -1
12 132882706 132883001 -1
12 14498851 14499145 -1
12 2825763 2826063 -1
12 2850193 2850495 +1
12 2936825 2937120 +1
12 30659208 30659517 +1
12 42175964 42176229 +1
12 48669521 48669808 -1
12 48713903 48714207 -1
12 50416378 50416689 +1
12 56728239 56728542 -1
12 57361409 57361696 +1
12 69243867 69244119 -1
12 75496157 75496376 +1
12 95027048 95027354 -1
13 110697450 110697732 -1
13 114287342 114287595 +1
13 27141012 27141313 -1
13 32467706 32468010 +1
13 32779648 32779933 +1
13 33574466 33574755 +1
13 40997868 40998164 +1
13 41910311 41910604 +1
13 45295208 45295494 +1
13 49042952 49043260 -1
13 49193273 49193561 -1
13 50047346 50047461 +1
13 79395470 79395768 +1
13 99672491 99672775 +1
14 100517106 100517340 -1
14 102152420 102152714 -1
14 102669964 102670252 -1
14 105339224 105339539 +1
14 20453370 20453667 -1
14 34865096 34865251 +1
14 35190493 35190801 -1
14 49713851 49714145 -1
14 55284612 55284916 -1
14 58475823 58476118 +1
14 63385044 63385324 +1
14 64380665 64380973 -1
14 69647702 69647996 +1
14 73069445 73069733 -1
14 73427196 73427489 +1
14 73443666 73443910 -1
14 73928663 73928958 +1
14 77764861 77765188 -1
14 90932140 90932426 -1
14 91120400 91120710 -1
14 91500739 91501061 +1
15 24969134 24969428 -1
15 25433794 25434073 +1
15 34245941 34246232 -1
15 41089469 41089766 +1
15 41430457 41430765 +1
15 42509440 42509737 -1
15 43022872 43023171 -1
15 44567069 44567367 +1
15 50345351 50345576 +1
15 50619214 50619522 -1
15 55904298 55904601 -1
15 57208709 57209015 -1
15 63283248 63283527 -1
15 72111638 72111912 -1
15 74587960 74588261 +1
15 74652581 74652879 -1
15 79877419 79877718 +1
15 84678710 84679016 +1
15 88642941 88643255 +1
15 90690202 90690506 -1
15 90914057 90914344 +1
16 11601563 11601859 -1
16 1490906 1491177 +1
16 192497 192802 -1
16 20739176 20739469 -1
16 20920605 20920902 +1
16 25085146 25085446 +1
16 2946316 2946622 -1
16 30074061 30074376 +1
16 30107094 30107404 -1
16 4721663 4721935 -1
16 47287399 47287700 -1
16 50255003 50255286 +1
16 53317500 53317707 -1
16 56385334 56385619 +1
16 67493822 67494102 -1
16 67576550 67576829 -1
16 67678885 67679186 +1
16 68034070 68034372 -1
16 69376918 69377223 +1
16 69689559 69689844 -1
16 69819958 69820233 +1
16 71927218 71927502 +1
16 74957071 74957379 -1
16 75332182 75332461 +1
16 84074232 84074490 -1
16 84506319 84506521 +1
16 84714935 84715229 -1
16 84722569 84722854 -1
16 8744977 8745281 -1
16 88590971 88591269 -1
16 89405336 89405632 -1
16 89756980 89757259 -1
16 89881444 89881740 -1
17 2079385 2079632 +1
17 2108659 2108935 +1
17 2117960 2118249 +1
17 2168619 2168731 +1
17 2663701 2663992 -1
17 28826399 28826703 +1
17 29518732 29519066 -1
17 30140883 30141114 -1
17 30494606 30494905 -1
17 32451734 32452029 -1
17 35090329 35090585 +1
17 3843536 3843842 -1
17 38902068 38902360 -1
17 39279614 39279896 +1
17 39384674 39384976 +1
17 40049059 40049191 +1
17 40252381 40252673 +1
17 40413726 40413919 +1
17 42006516 42006818 +1
17 42204618 42204911 -1
17 42245073 42245374 -1
17 43221826 43222102 +1
17 43320150 43320454 -1
17 4334543 4334819 -1
17 44033365 44033672 -1
17 44894093 44894385 +1
17 45046331 45046638 +1
17 47611176 47611474 +1
17 4851718 4852027 +1
17 50996857 50997162 +1
17 51106823 51107125 +1
17 5397057 5397350 +1
17 544797 545099 +1
17 56943863 56944129 -1
17 57332100 57332400 -1
17 59705674 59705924 +1
17 60514023 60514312 +1
17 61889091 61889386 -1
17 61998596 61998898 -1
17 63769951 63770270 -1
17 65026768 65027077 -1
17 66463382 66463693 -1
17 66726727 66727022 -1
17 67908491 67908786 -1
17 6988813 6989108 +1
17 72685756 72686045 +1
17 73011992 73012300 +1
17 73013102 73013387 -1
17 74207020 74207301 -1
17 75122051 75122348 +1
17 75682188 75682470 -1
17 75975662 75975810 +1
17 76756578 76756880 +1
17 78913745 78913916 +1
17 80265036 80265346 -1
17 80320716 80321006 +1
17 81897482 81897780 -1
17 82142883 82143162 +1
17 82268811 82269119 +1
17 82271073 82271369 -1
18 12684033 12684268 -1
18 23017738 23018044 -1
18 3009117 3009383 +1
18 46122141 46122319 +1
18 57675700 57676003 -1
18 57698347 57698634 -1
18 737736 737932 -1
18 74872485 74872784 +1
18 752111 752409 -1
18 9530977 9531286 -1
19 11818570 11818838 -1
19 12395140 12395441 -1
19 12901389 12901556 +1
19 13750576 13750880 +1
19 15226606 15226909 +1
19 15306291 15306571 -1
19 15406479 15406764 -1
19 1829248 1829490 -1
19 18679956 18680266 +1
19 18754970 18755268 -1
19 18908816 18909021 +1
19 1939428 1939735 -1
19 21080335 21080636 -1
19 2125303 2125618 -1
19 21848133 21848445 -1
19 3377963 3378281 +1
19 3380628 3380953 -1
19 36864245 36864543 +1
19 3757934 3758232 -1
19 3758941 3759235 +1
19 37632890 37633188 +1
19 37651294 37651591 +1
19 39333162 39333456 +1
19 43540923 43541215 +1
19 45378723 45379024 -1
19 46702686 46702987 -1
19 47760822 47761113 +1
19 49724444 49724743 -1
19 49917748 49918033 +1
19 50509771 50510074 +1
19 53349754 53350048 +1
19 55389138 55389343 +1
19 57282707 57283001 +1
19 57936927 57937233 -1
19 57944913 57945193 -1
19 6915010 6915306 -1
19 7996535 7996828 +1
19 8518378 8518651 -1
2 113876337 113876646 +1
2 117993729 117994031 -1
2 119986977 119987286 -1
2 127875784 127876060 -1
2 148654437 148654684 +1
2 171937779 171938002 +1
2 177289756 177289978 +1
2 184639068 184639373 -1
2 197239253 197239529 -1
2 197460204 197460490 -1
2 200905181 200905494 -1
2 202208200 202208501 +1
2 203248741 203249010 -1
2 206007539 206007849 +1
2 206138833 206139148 +1
2 207540941 207541232 +1
2 210076169 210076485 -1
2 225024607 225024918 +1
2 23858486 23858782 -1
2 26088637 26088921 -1
2 28853554 28853846 +1
2 29178182 29178480 -1
2 31840032 31840323 +1
2 31846931 31847224 +1
2 32573198 32573495 -1
2 42307646 42307954 -1
2 42570728 42571040 +1
2 43917042 43917348 -1
2 46563816 46563949 -1
2 48455732 48456036 +1
2 61003548 61003841 -1
2 64009847 64010141 -1
2 65398997 65399283 +1
2 69481812 69482026 -1
2 69830922 69831220 -1
2 70082428 70082719 +1
2 70172881 70173163 +1
2 70235133 70235424 +1
2 74159307 74159569 -1
2 74921826 74922108 +1
2 96738396 96738700 +1
20 2924136 2924420 +1
20 315755 316029 -1
20 33491868 33492181 -1
20 33513662 33513839 +1
20 3920229 3920545 +1
20 47571711 47572027 -1
20 49157321 49157480 -1
20 49855799 49856091 -1
20 50835908 50836214 -1
20 5093243 5093537 -1
20 514450 514741 -1
20 5590258 5590553 +1
20 62261036 62261336 +1
21 18062265 18062476 -1
21 25916981 25917281 +1
21 32723535 32723850 +1
21 33243088 33243382 -1
21 43681669 43681977 +1
21 46456899 46457150 +1
22 17986961 17987266 +1
22 19462383 19462678 +1
22 20516944 20517236 -1
22 20757551 20757843 -1
22 28839598 28839708 -1
22 29514315 29514615 -1
22 29912309 29912578 -1
22 29931411 29931711 -1
22 37857565 37857833 -1
22 40378147 40378425 +1
22 41421022 41421321 +1
22 41455946 41456122 -1
22 41649218 41649475 -1
22 41842707 41843004 +1
22 42570139 42570428 +1
22 50349841 50350136 +1
3 10066724 10067023 -1
3 101707570 101707875 -1
3 101824444 101824741 -1
3 123549465 123549771 +1
3 12533373 12533686 +1
3 12660695 12660941 +1
3 129292482 129292783 -1
3 133561514 133561828 +1
3 136638125 136638434 -1
3 136693627 136693872 -1
3 138678846 138679095 +1
3 139386917 139387238 +1
3 152418391 152418631 +1
3 15558571 15558875 +1
3 155885811 155886120 -1
3 158139118 158139417 +1
3 172315095 172315390 +1
3 17603683 17603943 -1
3 179566704 179566982 -1
3 179690893 179691187 +1
3 185628509 185628805 -1
3 186988638 186988930 +1
3 188189083 188189387 -1
3 196456942 196457253 +1
3 196888300 196888605 +1
3 19974162 19974452 -1
3 24010710 24011000 +1
3 32150807 32150988 +1
3 37114501 37114809 +1
3 37273815 37274116 +1
3 40549937 40550237 -1
3 42039367 42039658 -1
3 47109703 47110001 +1
3 47179405 47179704 -1
3 47820030 47820325 +1
3 49743606 49743918 -1
3 50008546 50008850 -1
3 50038549 50038861 +1
3 58014726 58015026 -1
3 63922021 63922337 -1
3 67631345 67631646 +1
3 71084750 71084954 +1
3 9700807 9701082 -1
4 102847636 102847939 -1
4 109454256 109454566 +1
4 109630182 109630469 +1
4 123220329 123220637 +1
4 1264611 1264907 +1
4 150989332 150989623 +1
4 151004129 151004291 -1
4 153563456 153563766 -1
4 15510313 15510595 +1
4 172774 173073 +1
4 183672960 183673256 -1
4 2499278 2499575 -1
4 2874324 2874627 +1
4 2892904 2893228 -1
4 39532943 39533133 -1
4 39725730 39725942 -1
4 40159881 40160119 -1
4 4660830 4661130 -1
4 48774546 48774844 -1
4 57002042 57002329 -1
4 76942843 76943145 +1
4 82444222 82444435 -1
4 83067234 83067523 -1
4 83074840 83075127 +1
4 84674977 84675255 -1
4 98437511 98437807 +1
5 10755865 10756158 +1
5 131289838 131290146 -1
5 131399132 131399427 -1
5 131511481 131511798 -1
5 132613594 132613896 -1
5 133075549 133075856 +1
5 134207122 134207420 +1
5 134685087 134685379 +1
5 137964438 137964731 +1
5 138373056 138373368 +1
5 139166379 139166637 +1
5 140388536 140388837 +1
5 140531298 140531591 +1
5 149485454 149485743 -1
5 151793712 151794014 +1
5 157831693 157831995 -1
5 173105464 173105763 -1
5 179704999 179705282 -1
5 32237510 32237809 -1
5 54096417 54096709 -1
5 65534936 65535229 +1
5 65973952 65974137 +1
5 82022330 82022622 -1
5 83079531 83079828 -1
5 91269482 91269770 -1
5 91295669 91295971 -1
5 93630894 93631184 -1
6 107438201 107438514 -1
6 149523411 149523719 +1
6 149659186 149659487 +1
6 151369690 151369928 +1
6 152436883 152437163 +1
6 15395696 15395954 -1
6 154848232 154848537 +1
6 17763203 17763505 +1
6 20552053 20552357 +1
6 20556082 20556376 +1
6 24585806 24586105 +1
6 33653986 33654297 +1
6 34421233 34421493 -1
6 34635247 34635546 +1
6 36141391 36141691 +1
6 41277900 41278225 -1
6 42766560 42766758 +1
6 53292508 53292817 +1
6 57197734 57197919 -1
6 70735495 70735776 +1
6 73185942 73186250 +1
6 73446776 73447065 +1
6 75625112 75625414 -1
6 78929932 78930218 -1
6 87554467 87554751 -1
7 100383630 100383936 -1
7 101954526 101954644 +1
7 102140261 102140545 -1
7 102211163 102211460 +1
7 102419132 102419422 +1
7 105224331 105224613 +1
7 105359150 105359457 -1
7 129903616 129903911 +1
7 129941928 129942236 +1
7 131254899 131255237 -1
7 133862209 133862483 +1
7 149152259 149152558 -1
7 152424440 152424724 -1
7 152670605 152670890 -1
7 157257931 157258241 -1
7 24639814 24640107 -1
7 28694549 28694846 -1
7 2977316 2977624 +1
7 3624204 3624498 -1
7 38732839 38733127 -1
7 5019743 5020050 +1
7 5193575 5193876 -1
7 5998073 5998379 -1
7 6013666 6013977 +1
7 6387464 6387746 +1
7 64696067 64696347 -1
7 65965527 65965823 -1
7 66105074 66105377 +1
7 66397150 66397437 -1
7 72995684 72995935 +1
7 73473709 73473985 +1
7 75132548 75132852 -1
7 75962303 75962608 -1
7 76324200 76324500 +1
7 76348703 76348827 -1
7 77675410 77675731 -1
7 77770090 77770382 +1
7 825960 826259 +1
7 97931064 97931359 +1
7 99365169 99365294 +1
8 115468857 115469162 +1
8 117944119 117944409 +1
8 123276343 123276651 -1
8 123473295 123473590 -1
8 12545657 12545954 +1
8 140192769 140193070 -1
8 141162653 141162935 +1
8 25198288 25198584 +1
8 30590694 30590990 -1
8 30685692 30686013 +1
8 30712398 30712689 +1
8 37866053 37866349 +1
8 42875584 42875874 -1
8 60565149 60565441 +1
8 6523581 6523885 -1
8 65609134 65609266 -1
8 8341850 8342143 +1
8 86358480 86358808 -1
8 86463298 86463605 -1
8 94908371 94908669 -1
8 97670784 97670936 -1
8 97683381 97683692 -1
9 104912253 104912415 +1
9 111885901 111886179 +1
9 111904578 111904875 +1
9 112409556 112409867 +1
9 120784637 120784936 +1
9 123853381 123853678 +1
9 123920565 123920871 -1
9 124643318 124643616 +1
9 129056520 129056816 -1
9 130017547 130017844 +1
9 132339201 132339468 +1
9 136040677 136040992 +1
9 16777418 16777720 +1
9 33834189 33834510 -1
9 33869423 33869749 -1
9 33872105 33872403 +1
9 36448722 36449024 +1
9 37095328 37095636 +1
9 37361124 37361427 -1
9 77203907 77204040 +1
9 77919859 77920152 +1
9 78014342 78014623 +1
9 92283360 92283663 +1
9 92849800 92850100 -1
9 95011528 95011831 +1
9 95883578 95883876 +1
 "X" 123688448 123688671 +1
 "X" 135970082 135970384 +1
 "X" 136859154 136859460 +1
 "X" 13713167 13713477 +1
 "X" 154069871 154070181 +1
 "X" 41163870 41164169 -1
 "X" 51814849 51815161 +1
 "X" 54150753 54151012 -1
 "X" 73982595 73982883 +1
 "X" 77763833 77764121 +1
 "X" 80801558 80801876 +1
1 100067528 100067803 +1
1 100125398 100125693 +1
1 10092222 10092520 -1
1 10405557 10405851 +1
1 10417712 10418010 -1
1 10542479 10542788 +1
1 11083283 11083585 +1
1 113715373 113715678 +1
1 11988702 11989001 -1
1 145991147 145991433 +1
1 150343046 150343249 +1
1 155512448 155512726 -1
1 156167206 156167520 +1
1 160026558 160026845 +1
1 16259482 16259795 +1
1 165739828 165740140 +1
1 173483820 173484137 +1
1 174904632 174904936 -1
1 176166654 176166949 +1
1 179893443 179893740 -1
1 179895617 179895947 +1
1 1850132 1850432 -1
1 1880318 1880595 +1
1 19294095 19294270 +1
1 200392942 200393237 -1
1 203809673 203809979 +1
1 203837036 203837304 +1
1 20764350 20764516 -1
1 21152190 21152362 +1
1 212443392 212443689 -1
1 224366051 224366333 -1
1 246176527 246176817 -1
1 246603942 246604272 +1
1 26485917 26486225 -1
1 27259738 27260046 +1
1 27784212 27784519 -1
1 28392400 28392692 -1
1 28625258 28625372 +1
1 28968681 28968969 +1
1 29056532 29056824 -1
1 29173910 29174223 +1
1 32144656 32144945 -1
1 32676322 32676639 +1
